Process,Processpath,DLL,DllHash,Signature
Microsoft.Photos,C:\Program Files\WindowsApps\Microsoft.Windows.Photos_2018.18051.21218.0_x64__8wekyb3d8bbwe\Microsoft.Photos.exe,C:\windows\System32\win32u.dll,208FBE0136AEBC989748B526A4BB0C656B73A10E46EF640A93E3AB8F02358B98,NULL
Microsoft.Photos,C:\Program Files\WindowsApps\Microsoft.Windows.Photos_2018.18051.21218.0_x64__8wekyb3d8bbwe\Microsoft.Photos.exe,C:\Windows\System32\Windows.ApplicationModel.Background.SystemEventsBroker.dll,7812B93388CF977CCCE4BED04643A67C23059A3CF2B05677D9D5A5D914970B49,NULL
Microsoft.Photos,C:\Program Files\WindowsApps\Microsoft.Windows.Photos_2018.18051.21218.0_x64__8wekyb3d8bbwe\Microsoft.Photos.exe,C:\Windows\System32\Windows.ApplicationModel.Background.TimeBroker.dll,399ACD0C47C784B2D29AD62F3D1B5ACB350C0D58CF5480192625E4EE2A950E9A,NULL
Microsoft.Photos,C:\Program Files\WindowsApps\Microsoft.Windows.Photos_2018.18051.21218.0_x64__8wekyb3d8bbwe\Microsoft.Photos.exe,C:\Windows\System32\Windows.ApplicationModel.dll,3B3816359F4386E2644A7B73F10DEE45CAF275FB262A067F2172AB593A8CDD76,NULL
Microsoft.Photos,C:\Program Files\WindowsApps\Microsoft.Windows.Photos_2018.18051.21218.0_x64__8wekyb3d8bbwe\Microsoft.Photos.exe,C:\Windows\System32\Windows.Energy.dll,3E42436166369A6A584D6136ED2661EEF2D43E77C101330D4EFCCE835090802D,NULL
Microsoft.Photos,C:\Program Files\WindowsApps\Microsoft.Windows.Photos_2018.18051.21218.0_x64__8wekyb3d8bbwe\Microsoft.Photos.exe,C:\Windows\System32\Windows.Globalization.dll,23230005E750C4118005E0BB1777D91085CACD6A0519C7F39B206E2FB0E81A21,NULL
Microsoft.Photos,C:\Program Files\WindowsApps\Microsoft.Windows.Photos_2018.18051.21218.0_x64__8wekyb3d8bbwe\Microsoft.Photos.exe,C:\Windows\System32\Windows.Networking.Connectivity.dll,67E02D200B77ACDCDDE8CF5F5511E16D3B065EC8A4A171D5A98B38CDD8F84877,NULL
Microsoft.Photos,C:\Program Files\WindowsApps\Microsoft.Windows.Photos_2018.18051.21218.0_x64__8wekyb3d8bbwe\Microsoft.Photos.exe,C:\Windows\System32\Windows.StateRepositoryPS.dll,D769186D5D1C3B33941D809E1F55346C106F1606B9C4ACA04062EBA02651BCF2,NULL
Microsoft.Photos,C:\Program Files\WindowsApps\Microsoft.Windows.Photos_2018.18051.21218.0_x64__8wekyb3d8bbwe\Microsoft.Photos.exe,C:\Windows\System32\Windows.Storage.ApplicationData.dll,7AC244ADA2EB4BEA00F90D0BBD629AE289AA8C96A054663631A0F084516B5B04,NULL
Microsoft.Photos,C:\Program Files\WindowsApps\Microsoft.Windows.Photos_2018.18051.21218.0_x64__8wekyb3d8bbwe\Microsoft.Photos.exe,C:\windows\System32\windows.storage.dll,AC56B7287E8D29ECE175F671AE0B4BFD2B444CD59BDA8499A063A2E3F6997247,NULL
Microsoft.Photos,C:\Program Files\WindowsApps\Microsoft.Windows.Photos_2018.18051.21218.0_x64__8wekyb3d8bbwe\Microsoft.Photos.exe,C:\Windows\System32\Windows.System.Profile.PlatformDiagnosticsAndUsageDataSettings.dll,E184192669583EA7FDFCA03A4493A13E29CCBA6EFF0BFF405F40352AD342C861,NULL
Microsoft.Photos,C:\Program Files\WindowsApps\Microsoft.Windows.Photos_2018.18051.21218.0_x64__8wekyb3d8bbwe\Microsoft.Photos.exe,C:\Windows\System32\Windows.UI.dll,D8975D50614DFA772CBA7D8525B471C05B94D333A33D3D900FB8457D6676A020,NULL
Microsoft.Photos,C:\Program Files\WindowsApps\Microsoft.Windows.Photos_2018.18051.21218.0_x64__8wekyb3d8bbwe\Microsoft.Photos.exe,C:\Windows\System32\Windows.UI.Xaml.dll,CC5ED97209E7EFCA1360BFD9876CAD8A093C857F84304F826CE8D892C00D88E1,NULL
Microsoft.Photos,C:\Program Files\WindowsApps\Microsoft.Windows.Photos_2018.18051.21218.0_x64__8wekyb3d8bbwe\Microsoft.Photos.exe,C:\windows\SYSTEM32\winsqlite3.dll,384F0FE652494E2DAABFE23DB74A739E2218B6A99BC42CF5503AFA0B7C977739,NULL
Microsoft.Photos,C:\Program Files\WindowsApps\Microsoft.Windows.Photos_2018.18051.21218.0_x64__8wekyb3d8bbwe\Microsoft.Photos.exe,C:\windows\SYSTEM32\wintypes.dll,AAE0D838848764E810862A2F038FB4737685AE9510D9BABB9C97052B955CA501,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\Windows\System32\AdaptiveCards.dll,FAE8B9593DFE71EADD6E5E46E4BF5833C480B6F947993E28B5DA250DAE62F9AB,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\windows\System32\advapi32.dll,FAE7F170429952777D45641E68F4E0B8E5CE31A38159179CB17B2CB84D8E63F0,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\windows\SYSTEM32\apphelp.dll,BE2E0F1E100764D4B88688640E96862E7B01013274A58F6F50DC64704CC46DF8,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\Windows\System32\Bcp47Langs.dll,2388FFA2B7B7FCEFA2848AD78E0CE6DDA08110EBC535A5D7F1D1E5D3D2395FC3,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\Windows\System32\bcp47mrm.dll,1EEB10637C8AF3FC27CDED1DCF92D23E2856C94C6AD966F446ACDAC285D83C9E,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\windows\System32\bcrypt.dll,4682B99FD63617241BDE436554C5B9D2BA0247BE4ED958EF05785D1A12E50E01,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\windows\System32\bcryptPrimitives.dll,045679986C4ECB5D3148B3303076EDF2FEC47F52C775F9F077106830426DC6D0,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\windows\System32\cdp.dll,E6A1CD06D6C14AD0E823E003F7CDC1343E91882812221D334C0D5C65246CA0F9,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\Windows\System32\cdprt.dll,5D5191C0799613FEB9CE3437044122FFFE71C3B4881052B329E151F3A2E62FB0,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\windows\System32\cfgmgr32.dll,DF1C3927C42A1C7B8B5EA009783BB3FCB1FF48FC8542A1EF5D18ECAF78AD5D3E,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\windows\SYSTEM32\clipc.dll,650E493BA02DE75C5FC6439D246403E59C5A3B766C648494B211FBD3C45B8613,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\windows\System32\combase.dll,8BADF8E4E018394A9003BE5428A7420A534E7265CC6F545AF1EF2AFB532ED4E4,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\windows\System32\coml2.dll,F3E3BDF50B9E54A1449BE0DA21600C371082804A5EEB937A6BC8D97A1F73781F,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\Windows\System32\CoreMessaging.dll,ACEFEF067FC983E6827C542FAF4CB4360CAFCEF556C76F53E53FFB3D66212033,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\windows\System32\CoreUIComponents.dll,67479437FF151396BB2C5B86338A3F17279C80AE4D374D5AC1B88B2720D307CE,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\windows\System32\CRYPT32.dll,12AE93F2B5CB784E9DCA1958AB75900A7A879EDCEE7F33959BCF1772ECD4F718,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\windows\SYSTEM32\CRYPTBASE.dll,F53C04CF0EE4943D4EA82D94604CB46816BEB53545D3357C718D2A46516B1BDB,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\Windows\System32\cryptnet.dll,BF428B2B5C2686A5B631DC055BFDD11AF605FA9C0202D2E941DA10307B6301FA,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\windows\SYSTEM32\cryptngc.dll,9647F91EF1100BC882F603D14506DCD5C44BEE92AAD731E6278277D14711EC33,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\windows\System32\cryptsp.dll,78D6A1CD068F5DE2A3DE7F83A975667FA332AA65EC59DD5991CEA1D021BD47C5,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\windows\system32\d2d1.dll,82223F20686932236B15B3278D85E5A92BB333C616C3FA11AD08EF25464141FC,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\windows\SYSTEM32\d3d10warp.dll,E4980438DC8AA1AABE5287A01A093B655B1D07743E6BC95C8903722CCBD16E0B,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\windows\system32\d3d11.dll,4AA54CA27B1192DFE35459562694485942B3197E112B7E872805E1CBDCD9793C,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\windows\system32\DataExchange.dll,3EFB5DC665012CB9893571F4A4259D04B85029F79B1A2E92754C9835262D8A92,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\windows\SYSTEM32\dcomp.dll,FD9AC7CC5526904B0375922A678CF85B10F2E2D6C66BD1FD78E16257279CCB60,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\windows\System32\DEVOBJ.dll,675F56EA3CA673C52D4EA2F478DDEF3F660A8E426F5999CE8CE345B5FE306362,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\windows\SYSTEM32\dhcpcsvc.DLL,BEF6C1A0766CA5B2D63FB211E73CACEA780386124BBC488C524983DCE2FDE0F4,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\windows\SYSTEM32\dhcpcsvc6.DLL,3200C858C4A5187902279C81DE464261CA84D3499C25F5DBBDD416C649E2B423,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\windows\system32\directmanipulation.dll,096BB11E285A0DD58DF820F7D8A52956314508D70838CD4A4D89053F4F5707BA,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,c:\windows\system32\DMCmnUtils.dll,248D14643CB584129D3BB78D8556A7DF121C11D945B3E45933B5BE27366E42A2,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\windows\SYSTEM32\DNSAPI.dll,96D581035FF077D1B44BCBBC7F0671579501ADB6637646483BB980E57C07FA51,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\windows\SYSTEM32\DPAPI.DLL,0D1488B2FF471C1EF2F8F2742D685A8778B2C1512A044BDF2606C3ED92E0B512,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,c:\windows\system32\dsreg.dll,AC9718A52D5D5CA2BDCD7D4FFF4512055EE2FB73C1457436388329DA1B1271A3,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\windows\SYSTEM32\dwmapi.dll,4643CD13ACE4583FFC5F6E77B28DED3786B89763E14AFCE7662389DB473B0A61,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\windows\SYSTEM32\dwrite.dll,FDC1973C4BD46D73C6F4EBAA46B1F494187BAC85519982E7BEB73BFB62B534B9,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\windows\SYSTEM32\dxgi.dll,7D64C315F059CCD56B4A0C760EE9043640B60A0F762F92D5058DB579846F70FE,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\Windows\System32\edgeIso.dll,E2309CFDC5C49218BEF9BDDA30104DD0271B595031F5D6E343CEF344A1B84AB2,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\windows\system32\ESENT.dll,E0078246E8A340C55C5FFDC1603B77C6562F79622201935F5578084597EE9614,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\Windows\System32\EShims.dll,642EE41CCCBAC1D311B1C9CAAF3E55D68D8948CD4A9AAD3214A1F3300DA6FA86,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\Windows\System32\execmodelclient.dll,C5519E6DB3447B72EA567A78ED4340B765166A199B2F2DFFF54E91B05E6B13B7,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\windows\system32\FirewallAPI.dll,EDED3A84076DE4379FD55373D74EDCF94589442957EDF774C638A584A4E094AF,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\windows\SYSTEM32\fontgroupsoverride.dll,FCA0332E6EE969EFA17626604FBF873A0E3789BADAC2550B45EBA7346D494EE4,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\windows\SYSTEM32\fwbase.dll,DF0702AD8B173DC3368168DB16535DB42E14614BC550805A5DF33D486ED030AC,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\windows\System32\fwpuclnt.dll,D8FEAC3D578AF0E34556A88E90E6891D70408EE8885756760D4A91C8572A487D,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\windows\System32\GDI32.dll,9E349F813AF29D06EAB70B2D5C547762A101E0C6924C4FE69D52E596E0EE44F7,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\windows\System32\gdi32full.dll,B547E08FD901CAD611C12DB4DF8E1C5E49A6D52942E71B83897D17D2AA438481,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\windows\SYSTEM32\globinputhost.dll,F385575F7542124199E83C9AFFCB36E117BB6A0CD5324A26344F954658077BF1,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\Windows\System32\ieproxy.dll,54E46714099B4AD86E781315092917694ABB8F53025B013AEAACC3B2591CE107,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\windows\SYSTEM32\iertutil.dll,36848FE29A48BE37B432E735565EEBBEDF54E100611ED2FA1C71855AB3F11DB9,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\windows\System32\imagehlp.dll,F1A9EE9CC8C07289C2214F734B1566F9783A6E3CC93AE371B3280AA883F7ECC3,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\windows\System32\IMM32.DLL,78973633CEAC4EFC9273534ABA95C45FCC2120FDC76DAE23A6A44D169EEDEAEA,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\Windows\System32\InputHost.dll,9021B9CC0A5488BB02C0798ABE2A8269C1D22A01F4AC3B923F935ADB383AAF74,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,c:\windows\system32\installservice.dll,719B2A9B3269541B40E4D2997CFC266795312E4C922F190BA6E8EB5079A0F04D,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,c:\windows\system32\IPHLPAPI.DLL,0ECEB84EDC1DD0D456048CFAE5970DCF0B3083CEC2462AB6BD60632F151E298F,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\windows\SYSTEM32\iri.dll,879E9031D5A7E27B9F9F6847E8EF102C6835CCA8A2512B523C8EC36B9805B0AA,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\windows\SYSTEM32\JOINUTIL.DLL,2D36698D24277F8DD85AB30F6F91D2C0B81BE0B8036140A7890D4ABE3FF7033A,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\windows\System32\kernel.appcore.dll,CA954AC516F91F28301378214335FF808D0E9331018A6474DFAA25D18D0FD6A8,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\windows\System32\KERNEL32.DLL,A4E40C348031047B966C18F2761EE0460A226905721D2F29327528CB2B213CB1,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\windows\System32\KERNELBASE.dll,E91161625A4EAEDD062532C55486F1336C60267EBD50043A209843C4D1902EF8,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\windows\SYSTEM32\languageoverlayutil.dll,768F81E0228975B3C51930CF8D42B874C9227378540BB0A1AD6506E4D13C6D86,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,c:\windows\system32\logoncli.dll,3EC5DF3F8006252BA816973B5F77009F3920D235B6FB9A812D6A116F8852BE61,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\windows\SYSTEM32\MDMRegistration.DLL,6DABC24CF5D64F47F52BB1D6519895E2D661893772B980679444EEE943E317C6,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\Windows\System32\MrmCoreR.dll,26B7748F520C5A40889EAFFA39279A1588E3812B841A8D49AACD53A0332FCA88,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\windows\System32\MSASN1.dll,DC1C77C7DEC3271B9AA2F136E0262E49770B586458F89CFDBA48D3DC4B5425C0,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\windows\System32\MSCTF.dll,8F8CA854C5F45E5F829125B6F39C3D03BDB55D9FB0896B526FB89E7D3513C9C1,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\windows\SYSTEM32\MsftEdit.dll,44428D71697FA0F1C3648A761CA272A6B9A5DBA7FCCB9E357C2A8C2AFAE0D7DF,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\windows\SYSTEM32\mskeyprotect.dll,BFB9E796C4311FDCE52317F98F1D7DC8DD23AC8C2C62F65D86EFF60CC82CB738,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\windows\System32\msvcp_win.dll,E8D763341FF4395CD5E3B503490F53B3349A122148C01ED5AA1450528AD4931E,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\Windows\System32\msvcp110_win.dll,C0C42626E8541697875A54D0B8224F2F82F3F7E5F23D2DBADBEF2D0ABC99000E,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\windows\System32\msvcrt.dll,23008F528D0039B3590E54246A9A332F66EF691E207B1221F8C2F0B19F9B85ED,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,c:\windows\system32\MSWSOCK.dll,32B249CB9D7A76AC9AB0D9254256268353E128FC429AD09543217F58E0C2AC84,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\Windows\System32\msxml6.dll,EDE7DCA4AC74BEA32FF3D83AC23AB63770F161A61ACB94237DAFAC9ED75D7ECC,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\windows\SYSTEM32\ncrypt.dll,78CAA858F31D6514BEF3AF9B2FA374F6FB1F0650B7DD381148447A834BD88ED2,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\windows\system32\ncryptsslp.dll,B0A46CE25DDC4F4374EC59D310397A03737CACD3C8416E766DFBF935CDED1FD3,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\windows\SYSTEM32\netjoin.dll,5F2479A1413623723140AA0C2FFA9E85D4C373EC8E685457AE58B5BCC7D6DFAF,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\windows\SYSTEM32\netutils.dll,FA48DDB46AA0B5CD64AC0D9FEBA77A94CF0A0DA554ACB9DC9C80FB8104414C2D,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\windows\system32\NInput.dll,456F2DD489ACA8DC93C80E837B92FF81081B3816599609E48A5003B805E97AB8,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\windows\System32\NSI.dll,28176CB9C7E4436BDD29C5CAACB82EF981AEA4DC5780B46A272FD12A96720B97,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\windows\system32\NTASN1.dll,ADF2CAD7E6705B318034390898F74CFC73EAB40652019CA698843A4EEF7BE95C,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\windows\SYSTEM32\ntdll.dll,5B58F50147A78AB76127030D8AD745AC2EC1BDE2487BF379430A6E8A79A20CC2,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\windows\SYSTEM32\ntmarta.dll,5866CCE48652967B7251B2D4E0569650429ECCDAE19582D7E61008BA8F84C87F,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\windows\System32\ole32.dll,BEAD3AC7A1903269DB4D0C06FD5C62396BF5724D3F12BD266C24E732F643FBBD,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\windows\System32\OLEAUT32.dll,16F22C87393DBEAFABA7F7C5239EC12AF9E4FA99DDFCE8B2A8240C598AB4249E,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\windows\SYSTEM32\omadmapi.dll,D4ABCCA645F7A09872A8413A0B5F96EE67D550A53ACAC50FA052483F387C0C8C,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\windows\SYSTEM32\ondemandconnroutehelper.dll,7D62F9B2E4857803079A5A1156F64194596CC501CCA0A958988E93CD35F89FE3,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\Windows\System32\OneCoreCommonProxyStub.dll,60F216F90BBE5DF260D1946C74C756BDFCB0AFA4B24C8CF06D2F55E3E8FA8D61,NULL
MicrosoftEdge,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\MicrosoftEdge.exe,C:\Windows\System32\OneCoreUAPCommonProxyStub.dll,7F2D7EF2856D0EE8E71E0684D1DE2938DF309B1B44FA83CB99472DE5271B4508,NULL
